filename,artist,source,title,year,url
turner_00024.jpg,turner,wikiart.org,"Bonneville, Savoy with Mont Blanc",,https://uploads0.wikiart.org/images/william-turner/bonneville-savoy-with-mont-blanc.jpg!Large.jpg
turner_00025.jpg,turner,wikiart.org,"Calais Pier, with French Poissards Preparing for Sea, an English Packeet Arriving",,https://uploads8.wikiart.org/00290/images/william-turner/joseph-mallord-william-turner-024-1.jpg!Large.jpg
turner_00026.jpg,turner,wikiart.org,"Glacier and Source of the Arveron, Going Up to the Mer de Glace",,https://uploads3.wikiart.org/images/william-turner/glacier-and-source-of-the-arveron-going-up-to-the-mer-de-glace.jpg!Large.jpg
turner_00027.jpg,turner,wikiart.org,"The Festival of the Opening of the Vintage, Macon",,https://uploads7.wikiart.org/images/william-turner/the-festival-of-the-opening-of-the-vintage-macon.jpg!Large.jpg
turner_00028.jpg,turner,wikiart.org,Genda,,https://uploads0.wikiart.org/images/william-turner/genda.jpg!Large.jpg
turner_00029.jpg,turner,wikiart.org,The Passage of the St. Gothard,,https://uploads6.wikiart.org/images/william-turner/the-passage-of-the-st-gothard.jpg!Large.jpg
turner_00030.jpg,turner,wikiart.org,Interior of Salisbury Cathedral,,https://uploads8.wikiart.org/images/william-turner/interior-of-salisbury-cathedral.jpg!Large.jpg
turner_00031.jpg,turner,wikiart.org,The Shipwreck,,https://uploads8.wikiart.org/images/william-turner/the-shipwreck.jpg!Large.jpg
turner_00032.jpg,turner,wikiart.org,"The Lake of Thun, Switzerland",,https://uploads5.wikiart.org/images/william-turner/the-lake-of-thun-switzerland.jpg!Large.jpg
turner_00033.jpg,turner,wikiart.org,Windsor Castle from the Thames,,https://uploads7.wikiart.org/images/william-turner/windsor-castle-from-the-thames.jpg!Large.jpg
turner_00034.jpg,turner,wikiart.org,Sun Rising through Vapour: Fishermen Cleaning and Selling Fish,,https://uploads3.wikiart.org/images/william-turner/sun-rising-through-vagour-fishermen-cleaning-and-sellilng-fish.jpg!Large.jpg
turner_00035.jpg,turner,wikiart.org,The Thames near Walton Bridges,,https://uploads7.wikiart.org/images/william-turner/the-thames-near-walton-bridges.jpg!Large.jpg
turner_00036.jpg,turner,wikiart.org,"Tree Tops and Sky, Guildford Castle",,https://uploads2.wikiart.org/images/william-turner/tree-tops-and-sky-guildford-castle.jpg!Large.jpg
turner_00037.jpg,turner,wikiart.org,"Pope's Villa, at Twickenham",,https://uploads3.wikiart.org/images/william-turner/pope-s-villa-at-twickenham.jpg!Large.jpg
turner_00038.jpg,turner,wikiart.org,"The Battle of Trafalgar, as Seen from the Mizen Starboard Shrouds of the Victory",,https://uploads7.wikiart.org/images/william-turner/the-battle-of-trafalgar-as-seen-from-the-mizen-starboard-shrouds-of-the-victory-1808.jpg!Large.jpg
turner_00039.jpg,turner,wikiart.org,London,,https://uploads1.wikiart.org/images/william-turner/london.jpg!Large.jpg
turner_00040.jpg,turner,wikiart.org,"Ploughing up Turnips, near Slough",,https://uploads0.wikiart.org/images/william-turner/ploughing-up-turnips-near-slough.jpg!Large.jpg
turner_00041.jpg,turner,wikiart.org,The big connection channel at Southall Mill,,https://uploads2.wikiart.org/images/william-turner/the-big-connection-channel-at-southall-mill.jpg!Large.jpg
turner_00042.jpg,turner,wikiart.org,The Fall of an Avalanche in the Grisons,,https://uploads7.wikiart.org/images/william-turner/the-fall-of-an-avalanche-in-the-grisons.jpg!Large.jpg
turner_00043.jpg,turner,wikiart.org,The Lake Geneva seen from Montreux,,https://uploads2.wikiart.org/images/william-turner/the-lake-geneva-seen-from-montreux.jpg!Large.jpg
turner_00044.jpg,turner,wikiart.org,The Wreck of a Transport Ship,,https://uploads6.wikiart.org/images/william-turner/the-wreck-of-a-transport-ship.jpg!Large.jpg
turner_00045.jpg,turner,wikiart.org,Scarborough Town and Castle. Morning.Boys Catching Crabs,,https://uploads7.wikiart.org/images/william-turner/scarborough-town-and-castle0-morning0-boys-catching-crabs.jpg!Large.jpg
turner_00046.jpg,turner,wikiart.org,"The Eruption of the Soufrière Mountains in the Island of St Vincent, 30 April 1812",,https://uploads8.wikiart.org/00287/images/william-turner/the-eruption-of-the-soufri-re-mountains-in-the-island-of-st-vincent-30-april-1812.jpg!Large.jpg
turner_00047.jpg,turner,wikiart.org,"Snow Storm, Hannibal and His Army Crossing the Alps",,https://uploads0.wikiart.org/images/william-turner/snow-storm-hannibal-and-his-army-crossing-the-alps.jpg!Large.jpg
turner_00048.jpg,turner,wikiart.org,Frosty Morning,,https://uploads0.wikiart.org/images/william-turner/frosty-morning.jpg!Large.jpg
turner_00049.jpg,turner,wikiart.org,The Mew Stone at the Entrance of Plymouth Sound,,https://uploads6.wikiart.org/images/william-turner/the-mew-stone-at-the-entrance-of-plymouth-sound.jpg!Large.jpg
turner_00050.jpg,turner,wikiart.org,Crossing the Brook,,https://uploads4.wikiart.org/images/william-turner/crossing-the-brook.jpg!Large.jpg
turner_00051.jpg,turner,wikiart.org,Dido Building Carthage,,https://uploads8.wikiart.org/images/william-turner/dido-building-carthage.jpg!Large.jpg
turner_00052.jpg,turner,wikiart.org,"The Battle of Fort Rock, Val d'Aoste, Piedmont",,https://uploads3.wikiart.org/images/william-turner/the-battle-of-fort-rock-val-d-aoste-piedmont.jpg!Large.jpg
turner_00053.jpg,turner,wikiart.org,"Pendennis Castle, Cornwall Scene after a Wreck",,https://uploads4.wikiart.org/images/william-turner/pendennis-castle-cornwall-scene-after-a-wreck.jpg!Large.jpg
turner_00054.jpg,turner,wikiart.org,The Vale of Ashburnham,,https://uploads8.wikiart.org/images/william-turner/the-vale-of-ashburnham.jpg!Large.jpg
turner_00055.jpg,turner,wikiart.org,Ingleborough From The Terrace Of Hornby Castle,,https://uploads5.wikiart.org/images/william-turner/ingleborough-from-the-terrace-of-hornby-castle.jpg!Large.jpg
turner_00056.jpg,turner,wikiart.org,Landscape Composition of Tivoli,,https://uploads8.wikiart.org/images/william-turner/landscape-composition-of-tivoli.jpg!Large.jpg
turner_00057.jpg,turner,wikiart.org,Mount Vesuvius in Eruption,,https://uploads8.wikiart.org/images/william-turner/mount-vesuvius-in-eruption-1817.jpg!Large.jpg
turner_00058.jpg,turner,wikiart.org,The Decline of the Carthaginian Empire,,https://uploads8.wikiart.org/images/william-turner/the-decline-of-the-carthaginian-empire-1.jpg!Large.jpg
turner_00059.jpg,turner,wikiart.org,Borthwick Castle,,https://uploads0.wikiart.org/00287/images/william-turner/1.png!Large.jpg
turner_00060.jpg,turner,wikiart.org,A First Rate Taking In Stores,,https://uploads2.wikiart.org/images/william-turner/a-first-rate-taking-in-stores-1818.jpg!Large.jpg
turner_00061.jpg,turner,wikiart.org,"Dort, the Dort Packet Boat from Rotterdam Bacalmed",,https://uploads8.wikiart.org/images/william-turner/dort-the-dort-packet-boat-from-rotterdam-bacalmed.jpg!Large.jpg
turner_00062.jpg,turner,wikiart.org,Kirby Lonsdale Churchyard,,https://uploads2.wikiart.org/images/william-turner/kirby-londsale-churchyard.jpg!Large.jpg
turner_00063.jpg,turner,wikiart.org,"Raby Castle, Residence of the Earl of Darlington",,https://uploads6.wikiart.org/images/william-turner/raby-castle-residence-of-the-earl-of-darlington.jpg!Large.jpg
turner_00064.jpg,turner,wikiart.org,"Heriot's Hospital, Edinburgh",,https://uploads4.wikiart.org/images/william-turner/heriot-s-hospital-edinburgh.jpg!Large.jpg
turner_00065.jpg,turner,wikiart.org,"Rome, The Forum with a Rainbow",,https://uploads6.wikiart.org/images/william-turner/rome-the-forum-with-a-rainbow.jpg!Large.jpg
turner_00066.jpg,turner,wikiart.org,San Giorgio Maggiore in the Morning,,https://uploads3.wikiart.org/images/william-turner/san-giorgio-maggiore-in-the-morning.jpg!Large.jpg
turner_00067.jpg,turner,wikiart.org,St. Peter's from the south,,https://uploads2.wikiart.org/images/william-turner/st-peter-s-from-the-south.jpg!Large.jpg
turner_00068.jpg,turner,wikiart.org,"Venice, Looking East from the Guidecca, Sunrise",,https://uploads4.wikiart.org/images/william-turner/venice-looking-east-from-the-guidecca-sunrise.jpg!Large.jpg
turner_00069.jpg,turner,wikiart.org,Wilderness A Engedi & Convent of Santa Saba,,https://uploads0.wikiart.org/images/william-turner/wilderness-a-engedi-convent-of-santa-saba.jpg!Large.jpg
turner_00070.jpg,turner,wikiart.org,Rome from the Vatican,,https://uploads7.wikiart.org/images/william-turner/rome-from-the-vatican.jpg!Large.jpg
turner_00071.jpg,turner,wikiart.org,"Rome, The Colosseum",,https://uploads4.wikiart.org/images/william-turner/rome-the-colosseum.jpg!Large.jpg
turner_00072.jpg,turner,wikiart.org,Rome From Monte Testaccio,,https://uploads2.wikiart.org/images/william-turner/rome-from-monte-testaccio.jpg!Large.jpg
turner_00073.jpg,turner,wikiart.org,Norham Castle on the Tweed,,https://uploads3.wikiart.org/images/william-turner/norham-castle-on-the-tweed.jpg!Large.jpg
turner_00074.jpg,turner,wikiart.org,What You Will!,,https://uploads4.wikiart.org/images/william-turner/what-you-will-1822.jpg!Large.jpg
turner_00075.jpg,turner,wikiart.org,"Shields, on the River Tyne",,https://uploads6.wikiart.org/00265/images/william-turner/d18155-10.jpg!Large.jpg
turner_00076.jpg,turner,wikiart.org,A Storm (Shipwreck),,https://uploads3.wikiart.org/images/william-turner/a-storm-shipwreck.jpg!Large.jpg
turner_00077.jpg,turner,wikiart.org,Childe Harold,,https://uploads8.wikiart.org/images/william-turner/childe-harold.jpg!Large.jpg
turner_00078.jpg,turner,wikiart.org,"Norham Castle, on the River Tweed",,https://uploads0.wikiart.org/images/william-turner/norham-castle-on-the-river-tweed.jpg!Large.jpg
turner_00079.jpg,turner,wikiart.org,"Rye, Sussex",,https://uploads5.wikiart.org/images/william-turner/rye-sussex.jpg!Large.jpg
turner_00080.jpg,turner,wikiart.org,"The Bay of Baiae, with Apollo and the Sibyl",,https://uploads1.wikiart.org/images/william-turner/the-bay-of-baiae-with-apollo-and-the-sibyl.jpg!Large.jpg
turner_00081.jpg,turner,wikiart.org,"Arundel Castle, with Rainbow",,https://uploads4.wikiart.org/images/william-turner/arundel-castle-with-rainbow.jpg!Large.jpg
turner_00082.jpg,turner,wikiart.org,Rhodes (for Lord Byron's Works),,https://uploads2.wikiart.org/images/william-turner/rhodes-for-lord-byron-s-works-1824.jpg!Large.jpg
turner_00083.jpg,turner,wikiart.org,"The Bass Rock, for The Provincial Antiquities of Scotland",,https://uploads6.wikiart.org/images/william-turner/the-bass-rock-for-the-provincial-antiquities-of-scotland.jpg!Large.jpg
turner_00084.jpg,turner,wikiart.org,"Rievaulx Abbey, Yorkshire",,https://uploads0.wikiart.org/images/william-turner/rivaulx-abbey-yorkshire.jpg!Large.jpg
turner_00085.jpg,turner,wikiart.org,Shipwreck off Hastings,,https://uploads8.wikiart.org/images/william-turner/shipwreck-off-hastings.jpg!Large.jpg
turner_00086.jpg,turner,wikiart.org,Storm Clouds Sunset,,https://uploads5.wikiart.org/images/william-turner/storm-clouds-sunset.jpg!Large.jpg
turner_00087.jpg,turner,wikiart.org,Portsmouth,,https://uploads5.wikiart.org/images/william-turner/portsmouth.jpg!Large.jpg
turner_00088.jpg,turner,wikiart.org,"Fall of the Trees, Yorkshire",,https://uploads4.wikiart.org/images/william-turner/fall-of-the-trees-yorkshire.jpg!Large.jpg
turner_00089.jpg,turner,wikiart.org,Mortlake Terrace,,https://uploads2.wikiart.org/images/william-turner/mortlake-terrace.jpg!Large.jpg
turner_00090.jpg,turner,wikiart.org,Okehampton,,https://uploads5.wikiart.org/images/william-turner/okehampton.jpg!Large.jpg
turner_00091.jpg,turner,wikiart.org,"Prudhoe Castle, Northumberland",,https://uploads6.wikiart.org/images/william-turner/prudhoe-castle-northumberland.jpg!Large.jpg
turner_00092.jpg,turner,wikiart.org,"View from the Terrace of a Villa at Niton, Isle of Wight",,https://uploads2.wikiart.org/images/william-turner/view-from-the-terrace-of-a-villa-at-niton-isle-of-wight-from-sketches-by-a-lady.jpg!Large.jpg
turner_00093.jpg,turner,wikiart.org,"Cowes, Isle of Wight",,https://uploads5.wikiart.org/images/william-turner/cowes-isle-of-wight.jpg!Large.jpg
turner_00094.jpg,turner,wikiart.org,"Louth, Lincolnshire",,https://uploads4.wikiart.org/images/william-turner/louth-lincolnshire.jpg!Large.jpg
turner_00095.jpg,turner,wikiart.org,"The Lake, Petworth, Sunset; Sample Study",,https://uploads5.wikiart.org/00246/images/william-turner/2.jpg!Large.jpg
turner_00096.jpg,turner,wikiart.org,A Ship Aground,,https://uploads0.wikiart.org/images/william-turner/a-ship-aground.jpg!Large.jpg
turner_00097.jpg,turner,wikiart.org,"Alnwick Castle, Northumberland",,https://uploads6.wikiart.org/images/william-turner/alnwick-castle-northumberland.jpg!Large.jpg
turner_00098.jpg,turner,wikiart.org,Archway with Trees by the Sea,,https://uploads6.wikiart.org/images/william-turner/archway-with-trees-by-the-sea.jpg!Large.jpg
turner_00099.jpg,turner,wikiart.org,Ariccia Sunset,,https://uploads0.wikiart.org/images/william-turner/ariccia-sunset.jpg!Large.jpg
turner_00100.jpg,turner,wikiart.org,"Carisbrook Castle, Isle of Wight",,https://uploads8.wikiart.org/images/william-turner/carisbrook-castle-isle-of-wight.jpg!Large.jpg
turner_00101.jpg,turner,wikiart.org,Chichester Canal,,https://uploads2.wikiart.org/images/william-turner/chichester-canal.jpg!Large.jpg
turner_00102.jpg,turner,wikiart.org,"East Cowes Castle, the seat of J.Nash, Esq. the Regatta beating to windward",,https://uploads4.wikiart.org/images/william-turner/east-cowes-castle-the-seat-of-j-nash-esq-the-regatta-beating-to-windward.jpg!Large.jpg
turner_00103.jpg,turner,wikiart.org,Hill Town on the Edge of the Campagna,,https://uploads5.wikiart.org/images/william-turner/hill-town-on-the-edge-of-the-campagna.jpg!Large.jpg
turner_00104.jpg,turner,wikiart.org,Interior at Petworth,,https://uploads6.wikiart.org/images/william-turner/interior-at-petworth.jpg!Large.jpg
turner_00105.jpg,turner,wikiart.org,"Petworth Park, Tillington Church in the Distance",,https://uploads6.wikiart.org/images/william-turner/petworth-park-tillington-church-in-the-distance.jpg!Large.jpg
turner_00106.jpg,turner,wikiart.org,"Petworth, the Drawing room, Bodycolor on blue paper",,https://uploads8.wikiart.org/images/william-turner/petworth-the-drawing-room-bodycolor-on-blue-paper.jpg!Large.jpg
turner_00107.jpg,turner,wikiart.org,"Playing Billiards, Petworth",,https://uploads3.wikiart.org/images/william-turner/playing-billiards-petworth.jpg!Large.jpg
turner_00108.jpg,turner,wikiart.org,Stonehenge,,https://uploads5.wikiart.org/images/william-turner/stonehenge.jpg!Large.jpg
turner_00109.jpg,turner,wikiart.org,"The Chain Pier, Brighton",,https://uploads0.wikiart.org/images/william-turner/the-chain-pier-brighton.jpg!Large.jpg
turner_00110.jpg,turner,wikiart.org,Two Recumbent Nude,,https://uploads4.wikiart.org/images/william-turner/two-recumbent-nude.jpg!Large.jpg
turner_00111.jpg,turner,wikiart.org,"The Lake, Petworth Sunset, Fighting Bucks",,https://uploads7.wikiart.org/images/william-turner/the-lake-petworth-sunset-fighting-bucks.jpg!Large.jpg
turner_00112.jpg,turner,wikiart.org,Ulysses Deriding Polyphemus,,https://uploads0.wikiart.org/images/william-turner/ulysses-deriding-polyphemus-1829.jpg!Large.jpg
turner_00113.jpg,turner,wikiart.org,View of Orvieto,,https://uploads6.wikiart.org/images/william-turner/view-of-orvieto-1829.jpg!Large.jpg
turner_00114.jpg,turner,wikiart.org,Virginia Water,,https://uploads0.wikiart.org/images/william-turner/virginia-water.jpg!Large.jpg
turner_00115.jpg,turner,wikiart.org,Death on a Pale Horse,,https://uploads3.wikiart.org/images/william-turner/death-on-a-pale-horse-1830.jpg!Large.jpg
turner_00116.jpg,turner,wikiart.org,Kenilworth Castle,,https://uploads3.wikiart.org/images/william-turner/kenilworth-castle.jpg!Large.jpg
turner_00117.jpg,turner,wikiart.org,Rocky Bay with Figures,,https://uploads8.wikiart.org/images/william-turner/rocky-bay-with-figures.jpg!Large.jpg
turner_00118.jpg,turner,wikiart.org,Scene on the Loire,,https://uploads0.wikiart.org/images/william-turner/scene-on-the-loire-1830.jpg!Large.jpg
turner_00119.jpg,turner,wikiart.org,Sea View,,https://uploads7.wikiart.org/00290/images/william-turner/sea-view-by-j-m-w-turner-scottish-national-gallery-1.jpg!Large.jpg
turner_00120.jpg,turner,wikiart.org,The Evening Star,,https://uploads0.wikiart.org/00291/images/william-turner/jmw-turner-the-evening-star.jpg!Large.jpg
turner_00121.jpg,turner,wikiart.org,Caligula's Palace and Bridge,,https://uploads5.wikiart.org/images/william-turner/caligula-s-palace-and-bridge.jpg!Large.jpg
turner_00122.jpg,turner,wikiart.org,Fort Vimieux,,https://uploads7.wikiart.org/images/william-turner/fort-vimieux.jpg!Large.jpg
turner_00123.jpg,turner,wikiart.org,Helvoetsluys Ships Going out to Sea,,https://uploads3.wikiart.org/00287/images/william-turner/helvoetsluys-ships-going-out-to-sea-1832.jpg!Large.jpg
turner_00124.jpg,turner,wikiart.org,"Staffa, Fingal's Cave",,https://uploads6.wikiart.org/images/william-turner/staffa-fingal-s-cave.jpg!Large.jpg
turner_00125.jpg,turner,wikiart.org,View over Town at Sunset: a Cemetery in the Foreground,,https://uploads2.wikiart.org/images/william-turner/view-over-town-at-suset-a-cemetery-in-the-foreground.jpg!Large.jpg
turner_00126.jpg,turner,wikiart.org,"Bridge of Sighs, Ducal Palace and Custom House, Venice Canaletti Painting",,https://uploads3.wikiart.org/images/william-turner/bridge-of-sighs-ducal-palace-and-custom-house-venice-canaletti-painting.jpg!Large.jpg
turner_00127.jpg,turner,wikiart.org,"Quillebeuf, at the Mouth of Seine",,https://uploads0.wikiart.org/images/william-turner/quillebeuf-at-the-mouth-of-seine.jpg!Large.jpg
turner_00128.jpg,turner,wikiart.org,The Burning of the Houses of Parliament,,https://uploads0.wikiart.org/images/william-turner/the-burning-of-the-houses-of-parliament-1.jpg!Large.jpg
turner_00129.jpg,turner,wikiart.org,The Burning of the Houses of Parliament,,https://uploads0.wikiart.org/images/william-turner/the-burning-of-the-houses-of-parliament-2.jpg!Large.jpg
turner_00130.jpg,turner,wikiart.org,"Venice, The Dogana and San Giorgio Maggiore",,https://uploads1.wikiart.org/images/william-turner/venice-the-dogana-and-san-giorgio-maggiore.jpg!Large.jpg
turner_00131.jpg,turner,wikiart.org,Wreckers Coast of Northumberland,,https://uploads0.wikiart.org/images/william-turner/wreckers-coast-of-northumberland.jpg!Large.jpg
turner_00132.jpg,turner,wikiart.org,The Thames Above Waterloo Bridge,,https://uploads7.wikiart.org/00223/images/william-turner/the-thames-above-waterloo-bridge.jpg!Large.jpg
turner_00133.jpg,turner,wikiart.org,Dinner in a Great Room with Figures- in Costume,,https://uploads5.wikiart.org/images/william-turner/dinner-in-a-great-room-with-figures-in-costume.jpg!Large.jpg
turner_00134.jpg,turner,wikiart.org,Fire at Sea,,https://uploads6.wikiart.org/images/william-turner/fire-at-sea.jpg!Large.jpg
turner_00135.jpg,turner,wikiart.org,Landscape with a River and a Bay in the Background,,https://uploads0.wikiart.org/images/william-turner/landscape-with-a-river-and-a-bay-in-the-background.jpg!Large.jpg
turner_00136.jpg,turner,wikiart.org,"Longship Lighthouse, Lands End",,https://uploads6.wikiart.org/images/william-turner/longship-lighthouse-lands-end.jpg!Large.jpg
turner_00137.jpg,turner,wikiart.org,"Music Company, Petworth",,https://uploads8.wikiart.org/images/william-turner/music-company-petworth.jpg!Large.jpg
turner_00138.jpg,turner,wikiart.org,"The Bright Stone of Honour (Ehrenbreitstein) and the Tomb of Marceau, from Byron's 'Childe Harold'",,https://uploads3.wikiart.org/images/william-turner/the-bright-stone-of-honour-ehrenbreitstein-and-the-tomb-of-marceau-from-byron-s-childe-harold-1835.jpg!Large.jpg
turner_00139.jpg,turner,wikiart.org,The Burning of the Houses of Parliament,,https://uploads0.wikiart.org/images/william-turner/the-burning-of-the-houses-of-parliament-3.jpg!Large.jpg
turner_00140.jpg,turner,wikiart.org,"The High Street, Oxford",,https://uploads4.wikiart.org/images/william-turner/the-high-street-oxford-1835.jpg!Large.jpg
turner_00141.jpg,turner,wikiart.org,Two women and a letter,,https://uploads8.wikiart.org/images/william-turner/two-women-and-a-letter.jpg!Large.jpg
turner_00142.jpg,turner,wikiart.org,Yacht Approaching the Coast,,https://uploads4.wikiart.org/images/william-turner/yacht-approaching-the-coast.jpg!Large.jpg
turner_00143.jpg,turner,wikiart.org,Shore Scene with Waves and Breakwater,,https://uploads1.wikiart.org/images/william-turner/shore-scene-with-waves-and-breakwater-1835.jpg!Large.jpg
turner_00144.jpg,turner,wikiart.org,Riders on a Beach,,https://uploads8.wikiart.org/images/william-turner/riders-on-a-beach-1835.jpg!Large.jpg
turner_00145.jpg,turner,wikiart.org,Keelmen Heaving in Coals by Night,,https://uploads1.wikiart.org/images/william-turner/keelmen-heaving-in-coals-by-night.jpg!Large.jpg
turner_00146.jpg,turner,wikiart.org,Rome from Mount Aventine,,https://uploads1.wikiart.org/images/william-turner/rome-from-mount-aventine.jpg!Large.jpg
turner_00147.jpg,turner,wikiart.org,"Val d'Aosta: Snowstorm, Avalanche and Thunderstorm",,https://uploads2.wikiart.org/00290/images/william-turner/chicago-art-inst-turner-vallee-aoste-1.JPG!Large.jpg
turner_00148.jpg,turner,wikiart.org,Hero and Leander's farewell,,https://uploads4.wikiart.org/images/william-turner/hero-and-leander-s-farewell.jpg!Large.jpg
turner_00149.jpg,turner,wikiart.org,Interior of Petworth House,,https://uploads3.wikiart.org/images/william-turner/interior-of-petworth-house.jpg!Large.jpg
turner_00150.jpg,turner,wikiart.org,Regulus,,https://uploads7.wikiart.org/images/william-turner/regulus-1837.jpg!Large.jpg
turner_00151.jpg,turner,wikiart.org,Ancient Italy. Ovid Banished from Rome,,https://uploads5.wikiart.org/images/william-turner/ancient-italy-ovid-banished-from-rome.jpg!Large.jpg
turner_00152.jpg,turner,wikiart.org,Flint Castle,,https://uploads7.wikiart.org/images/william-turner/flint-castle.jpg!Large.jpg
turner_00153.jpg,turner,wikiart.org,Ancient Rome Agrippina Landing with the Ashes of Germanicus,,https://uploads0.wikiart.org/images/william-turner/ancient-rome-agrippina-landing-with-the-ashes-of-germanicus.jpg!Large.jpg
turner_00154.jpg,turner,wikiart.org,The Fighting Temeraire tugged to her last berth to be broken up,,https://uploads0.wikiart.org/images/william-turner/the-fighting-temeraire-tugged-to-her-last-berth-to-be-broken-up-1839.jpg!Large.jpg
turner_00155.jpg,turner,wikiart.org,Sun Setting over a Lake,,https://uploads0.wikiart.org/00206/images/william-turner/n04665-10.jpg!Large.jpg
turner_00156.jpg,turner,wikiart.org,Ehrenbreitstein and Coblenz,,https://uploads4.wikiart.org/images/william-turner/ehrenbrietstein-and-coblenz.jpg!Large.jpg
turner_00157.jpg,turner,wikiart.org,"Sunrise, with a Boat between Headlands",,https://uploads1.wikiart.org/images/william-turner/sunrise-with-a-boat-between-headlands-1840.jpg!Large.jpg
turner_00158.jpg,turner,wikiart.org,The Slave Ship,,https://uploads0.wikiart.org/images/william-turner/the-slave-ship.jpg!Large.jpg
turner_00159.jpg,turner,wikiart.org,"Venice, seen from the Giudecca Canal",,https://uploads3.wikiart.org/images/william-turner/venice-seen-from-the-giudecca-canal.jpg!Large.jpg
turner_00160.jpg,turner,wikiart.org,Dawn After the Wreck,,https://uploads6.wikiart.org/00287/images/william-turner/dawn-after-the-wreck-1841.jpg!Large.jpg
